instrument_id,symbol,instrument_name,asset_class,exchange,sector,market_cap_usd,avg_daily_volume,beta,volatility_30d,sharpe_ratio,correlation_to_index,dividend_yield,pe_ratio,debt_to_equity,esg_score,liquidity_score,credit_rating
INST_00013,TTRZ,Premier Industries,Equity,NASDAQ,Consumer,997192978227.5446,37318908.76179638,0.37662422391255346,1.7155490226975465,-0.4196810105093811,-0.0274111516604143,0.037190238182014924,66.50025548715425,3.5512742387132583,38.09148084642758,88.84361560620016,B
INST_00014,HDFN,Prime Corp,FX,HKEX,Technology,1731673800068.7324,11727862.14226212,-0.24083310267990132,0.6483650925720036,0.3744601718527849,0.09801944477088431,0.1295377110728759,108.56322785868988,2.680342928505373,78.32929297719944,47.79528811126144,A
INST_00015,DHFP,Superior Systems,Equity,LSE,Energy,79071239601.64293,33788260.92832035,-1.376877062978965,0.6580075157598415,0.2744394308771456,0.5649062240169178,0.09405719284614734,85.16942122492352,0.554365590897723,68.6987176974855,31.416458215326806,A
INST_00016,OUUV,Strategic Supply Co,Commodity,LSE,Financial,844690208148.1576,33702756.51585953,1.2318882515538103,0.5484270592625136,2.2260419518514003,0.7044337982302631,0.12425013151943026,40.770739543075024,3.94345431955632,71.4896980353297,91.4229074747361,AAA
INST_00017,ZKOB,Dynamic Manufacturing,Crypto,TSE,Financial,361576473798.2592,10280136.840812849,2.175546649904251,0.882014094125474,0.17507953096266693,0.8470082457190402,0.12313095349769154,21.007450591802968,2.356022371597415,33.739823983442754,30.8386553613833,B
INST_00018,CCER,Global Supply Co,Equity,NASDAQ,Energy,415300694733.008,3130598.514322088,-0.25736283973113605,0.6145915503137459,2.1127585020113657,0.6609311301857539,0.1435605675088251,105.12619902409288,4.810541830403592,31.420038314345618,41.55626828651443,B
INST_00019,JQJJ,Innovative Corp,Derivatives,NASDAQ,Energy,1353250844711.4707,1491429.9069340636,1.0427381130907136,0.22606205099557508,-0.42413783278749273,0.1724554011136351,0.07978352246685609,145.9751655261905,2.3727990889914037,93.82663035895115,78.06935808839478,CCC
INST_00020,YHYQ,Global Partners,FX,Euronext,Healthcare,440117624001.41327,37133358.43731435,-1.8356549462492648,1.3453444199410864,2.1982460313349597,-0.6645129163555112,0.06982477990513175,129.28767533302363,1.822558681253967,93.76608521711985,42.69689952278581,A
INST_00021,SZUU,Dynamic Partners,Crypto,HKEX,Healthcare,292557285762.1675,41380738.15409618,0.2769222116661032,0.2954744733242337,0.05938489864112961,0.4540270197240206,0.11947659131104803,75.39791926582046,3.3855936055264886,46.48899768461903,89.34340324178004,AAA
INST_00022,NEOI,Elite Technologies,Commodity,LSE,Healthcare,663391019883.0294,4932741.170098103,-0.8999244257890853,1.150246012659901,-0.5683377161854013,-0.7021593134608943,0.012591852970321409,62.96709770516842,3.1703332523200576,80.04152373124577,94.8830482714336,B
INST_00023,KKWX,Advanced Supply Co,Commodity,HKEX,Technology,643493391398.888,1063474.876916511,-1.4346753104906482,0.5127830872480639,1.1724471856468468,0.7547314986678764,0.10104529117488381,77.49638571260547,2.3633913923889334,20.73159954700424,63.750594015759454,BB
INST_00024,YIPN,Innovative Group,Commodity,TSE,Industrial,541443882022.86957,40655597.06624561,2.5416659952442204,0.8837239405210761,-0.7615718274067427,0.7450961931649871,0.11036363710183873,107.69321623262339,3.030865675510819,59.62815706247649,40.42073854773183,BBB
INST_00025,GQHE,Prime Manufacturing,FX,LSE,Financial,1890260862691.0942,1027333.8381131451,1.006835168151297,1.0396188007643903,0.5778506702154456,-0.7275234939155437,0.1467841528871246,131.48060437709051,0.8810635451539206,31.763178257382236,57.14253983517362,BB
INST_00026,JENK,Prime Corp,FX,HKEX,Healthcare,1863567626715.8638,42929171.73718961,-0.6854458122080151,1.765046867073689,-0.562599678511809,0.3352008182057753,0.04039885712957839,112.02523255713027,0.7035469187610632,45.75683167415591,55.535452562475186,A
INST_00027,ZGYC,Alpha Systems,Derivatives,LSE,Financial,706352890436.6649,40336899.90800983,2.83798111644224,1.5889420406140897,0.701121143626628,-0.03900477690805315,0.012946748983422312,121.23490060672331,3.1642559200644294,85.689984145935,36.498535715508226,AAA
INST_00028,UJUW,Dynamic Enterprises,Commodity,NYSE,Consumer,761255786365.062,40672710.64134163,-1.6890058381526774,1.221673393422929,1.7092932846011393,0.8007941403122607,0.1423658469136418,103.05491634208566,2.3592388243448696,73.0687382622131,51.23671145700259,BBB
INST_00029,CRMH,Dynamic Industries,Derivatives,NYSE,Financial,328410535674.9218,9399783.02517983,0.3937181359322208,1.8944708050516514,2.9232973665369397,0.5819815133995119,0.13102748580016732,15.129409578202122,3.3757271722942317,88.7466522638581,73.28267019022948,AAA
INST_00030,IGZI,Advanced Supply Co,Crypto,LSE,Industrial,1020703737944.1732,35055128.402434185,2.3770856029983687,1.3905288763154098,0.9538575579026616,0.36333230701916897,0.026406272353019032,10.662135465141493,1.4090437878906132,20.966494024287332,37.48811320923739,A
INST_00031,WDYJ,Advanced Solutions,FX,Euronext,Consumer,705533750908.711,36117470.14419054,1.703531720008427,0.4658319881784647,2.081263536046161,-0.26007018391921066,0.04364273368391111,113.90586009286612,3.161210194469799,22.683204849405563,58.28514160114571,A
INST_00032,DLCM,Premier Corp,Fixed Income,NASDAQ,Consumer,1319388582220.619,34244444.54150382,-1.0057697681427489,1.6469897544234975,0.4711923767343311,0.4776795935908362,0.04979516009756943,75.22564372127604,2.323859975745559,31.533502143776502,78.46315662220981,AAA
INST_00033,RLYQ,Global Group,Derivatives,LSE,Energy,1878850490798.1184,8716650.974504491,2.8703941101162105,0.6067520996441829,1.4601896945366564,-0.5004141890088839,0.014105549557059154,120.20930206749041,2.4765044149917133,56.31501676137504,95.5033621373599,B
INST_00034,YGGR,Advanced Manufacturing,Derivatives,NASDAQ,Technology,558031229231.8156,17214491.290799428,1.7582586926264376,1.8495180291253797,1.92452927465947,0.12081517139352937,0.11556710459507062,57.63105065582052,3.510633557311751,24.93457284456565,39.94856088811335,A
INST_00035,DZDI,Elite Industries,Fixed Income,HKEX,Industrial,663868614743.7721,7070928.873170568,0.022849484436459733,0.15031527126768368,0.23674162318074243,-0.15847553549963433,0.09108322005169021,93.66937032851129,3.508368585777481,28.555416005013583,49.37826165834026,BB
INST_00036,SCAJ,Global Partners,Fixed Income,LSE,Industrial,1014233636574.3353,8183430.509908359,-1.077358723244346,1.3591272062615474,2.7389743754171545,-0.580378388689566,0.14699941964504734,45.25760397451891,3.3889614892168733,33.473353752730084,55.58411057889644,BBB
INST_00037,JTBE,Innovative Manufacturing,Commodity,HKEX,Industrial,806170738598.772,14289291.324635785,-0.007901477264663948,0.8668604741699011,1.1855390446114082,0.7725347119505097,0.07085965278892702,128.30158465535987,0.8743057079294636,93.9241406101574,83.58087798127801,CCC
INST_00038,GNKV,Prime Partners,FX,NYSE,Industrial,282920085642.18677,40545272.68843973,-0.16708892753500715,0.6686613147617294,1.8360808676629525,0.8843209210491827,0.06267809419423125,69.05113514097556,0.7273669194578886,85.0410122086118,64.55351975802976,AA
INST_00039,SHWO,Alpha Systems,Crypto,NYSE,Industrial,1232379233690.8337,37613766.9942347,-1.1561446109518974,1.8430866510508157,-0.934436376538208,-0.6498226138792026,0.04456272892479439,6.877646264705825,2.151193328243799,93.95905311053119,65.27060092652803,AAA
INST_00040,LVHW,Global Technologies,Crypto,LSE,Technology,314687161993.06824,37120232.78708632,2.18890125002026,1.3017388134882149,1.6634767779409279,0.05312533713842671,0.033498945597757006,138.81172168928396,4.218767487539238,86.47840600194294,67.6129275817438,AAA
INST_00041,ATVX,Elite Partners,Commodity,HKEX,Consumer,1580945339850.3074,5333344.573016503,2.001528250520452,2.0114127177596366,2.1440770578886212,-0.27624462099399383,0.09941148176441754,37.10183759050869,4.378879001298105,24.081780264754393,54.95133473146251,A
INST_00042,XYVS,Advanced Solutions,Commodity,HKEX,Energy,88856971516.855,34927304.42200391,1.2256892674629052,2.1179967368365955,0.8163650346089306,-0.6425130929385287,0.06941553486909915,98.17772795474174,1.247261969255119,35.55460506333131,98.70641417520719,AAA
INST_00043,JIMU,Elite Manufacturing,Equity,NYSE,Consumer,150610505214.91818,17118923.599083036,-0.46069084733579224,0.519805818367003,-0.7742665151994719,0.3802738723252854,0.054263844970235016,39.15269905368491,0.359382012750184,72.82473849050999,90.28866173920505,A
INST_00044,RCVZ,Advanced Manufacturing,Commodity,LSE,Industrial,1270289637279.772,40646960.018808834,0.6708760159553018,1.4039079492741673,-0.206843554012468,-0.12293596240238425,0.016049362761128793,149.51942970578418,0.9591133429055337,36.19346938297274,56.58848411819643,BBB
INST_00045,JSLA,Global Technologies,Commodity,NASDAQ,Consumer,383541174858.69403,16979767.21881068,0.3745197211833746,2.000188310903142,2.834542518235297,0.8592029386886235,0.005567669058209618,72.75918976474641,3.1461951829654042,31.037537929035377,62.6268300849986,AA
INST_00046,QPTF,Prime Enterprises,Equity,HKEX,Technology,1160794178149.8071,7528776.315834206,1.7919191262680836,0.12970525964009152,-0.6422571158275101,0.3141150847420129,0.03617815431650762,6.849286560432718,0.8012397303244956,23.267973971551015,35.249418034637856,B
INST_00047,CYGX,Dynamic Solutions,FX,NASDAQ,Financial,1850393548349.488,39657317.06560541,-1.3890010801174957,0.5401657162387626,1.1242019976153288,-0.08509662909220628,0.04699910219587956,77.19808187491128,3.2585287445836553,61.691554322223716,76.51363574500688,BB
INST_00048,YVBZ,Alpha Systems,Crypto,NYSE,Healthcare,1070237182498.3308,6731214.240920603,-0.891015400299842,2.000421855514619,2.227477229620077,0.20187567956488306,0.06253731913050066,141.77644447800046,2.8277649430649623,82.27657946384318,88.35727807828525,B
INST_00049,KAEU,Prime Solutions,Equity,NASDAQ,Industrial,309657069709.0556,8881915.45376749,0.005143029691550005,1.0665993754021308,1.6396883448943451,-0.11606198184334093,0.12304113919493123,52.01406459135427,3.1000028533979105,69.74625771952637,82.1620888411004,A
INST_00050,BYTO,Advanced Systems,Derivatives,LSE,Healthcare,1409747175375.4585,4671395.247510574,0.5120678603030382,1.6332693927490607,0.1255138460927423,0.21862912748277386,0.10951023684745069,49.302374291195925,2.812749683554481,63.77261135143294,57.042891331304105,BBB
INST_00051,EGHG,Advanced Group,Crypto,NYSE,Financial,1560619033715.2908,16748133.238719571,1.4705078564545855,0.9526155157097211,-0.12488922692747506,-0.27972414942022295,0.1192947086592138,54.641797568048794,1.0822437996949135,97.43600132007205,81.75333140188476,BB
INST_00052,QSQL,Prime Industries,Fixed Income,TSE,Technology,1321144811026.5662,3746361.937271306,0.9536788349875263,0.4122305585136091,1.5388837717888868,-0.7282872801138024,0.07445010245076936,113.52575584490951,0.7795219961942507,98.98208124374801,89.18866133696294,CCC
INST_00053,PKUC,Advanced Group,FX,TSE,Healthcare,1103823905021.3396,23548242.507697213,2.048280277911144,1.247527289596554,1.4565373619235125,-0.6060586686550304,0.0916857833384852,113.30086553622881,3.4509947059851025,30.705971517056607,83.1419562516716,AAA
INST_00054,GLNS,Prime Enterprises,Equity,NYSE,Technology,1505012295977.273,27495340.15062591,1.8226310816395044,0.708863388501086,1.4840947236889628,-0.2079619630889551,0.08914590911465627,103.52457041527938,2.6389651269720416,84.65096521434796,84.24436165871757,B
INST_00055,CRWT,Elite Group,Equity,HKEX,Technology,1281478369880.0864,14552376.37977434,-0.2473179094159932,2.3833828381778526,0.2549492738918824,-0.4891467042812511,0.046923423278144395,121.18585987063446,2.704357555902757,41.23379359720535,88.72350111148069,BBB
INST_00056,VEKO,Prime Group,FX,Euronext,Industrial,988506744745.1823,31316087.316753358,-1.9123350251455862,1.7813131238202407,0.4895188670593442,-0.1342781374492693,0.11893197875234965,110.99768294318719,4.6763306288626305,59.867944253277,43.92336276055591,CCC
INST_00057,XVJS,Alpha Corp,FX,Euronext,Healthcare,1358641979055.021,38218232.03160263,2.655323486535993,0.4962816625699682,-0.6400319355728268,-0.29418080558726223,0.02842643066394979,9.43892127146238,3.1859420353033747,98.74266366347145,75.92857488465472,A
INST_00058,REDL,Prime Supply Co,Crypto,HKEX,Financial,294932129153.66437,23104167.16197182,0.14846936838818614,1.6756703399368698,-0.2975353373188985,0.20116111910663004,0.13945207905790977,82.8364519514234,0.4183335605124655,20.594118754659885,84.90238768651275,AA
INST_00059,DFSK,Innovative Industries,FX,HKEX,Energy,884931147582.9213,16945120.845509898,-1.561055422002399,2.3623264343865498,-0.5261286763094084,-0.3233632124183319,0.04467847563943137,139.0673892343171,1.4944976973878528,38.26519384824582,75.15171860262502,AAA
INST_00060,FJUK,Alpha Technologies,Fixed Income,TSE,Energy,1149860051518.1658,29209678.211763706,2.4287172884519856,1.1048536858481317,2.0594174897927404,0.1070585946623438,0.07542491975076905,105.26775407422657,2.926926561475438,73.50212125031172,33.658896678610716,AAA
INST_00061,KGUY,Superior Enterprises,Crypto,Euronext,Healthcare,679050877926.2944,33461799.836391494,0.21639834968023264,1.615270200695582,-0.6539836123414027,-0.5025457532416946,0.1473805291730024,133.69935802558396,0.497511222757967,90.50783117837408,97.14900072929892,B
INST_00062,XBZO,Advanced Corp,Derivatives,Euronext,Consumer,915703802708.8083,46854938.469345115,-1.8058859604363797,0.8667977885181428,-0.008479506074761556,0.5762251189199534,0.0176841974655359,149.49500841994382,2.9614545559126415,50.73767141558082,69.75192522792872,BBB
INST_00063,UAVD,Premier Supply Co,Crypto,TSE,Energy,487215601439.7129,19065374.236666955,1.9583283910087137,1.734423022389845,1.724659712560085,0.6428853769584828,0.04688657296293145,119.77650005172923,1.0102742000545102,82.94054974620012,59.22973836044838,AA
INST_00064,CZHR,Innovative Supply Co,Commodity,NASDAQ,Financial,1016542382584.3923,37762944.85966305,1.6499604508119554,1.9165204522161614,0.07991311256079259,-0.7799864880435442,0.13790956931336132,19.57371531047073,2.945822007505037,20.340575940339242,60.93183900287298,AAA
INST_00065,IMBN,Dynamic Corp,Commodity,TSE,Technology,520300422264.04144,4420698.697772993,-0.7246516355255936,1.3516331432200934,1.686591663127996,-0.7385393557202734,0.045735013710166146,91.50948978576221,1.3779097838226733,64.58140588521857,67.07096659885065,B
INST_00066,GMHT,Prime Partners,Derivatives,NASDAQ,Consumer,210579628785.05328,22272023.849642016,-1.1661717667502711,1.418930991542639,2.8782508683248964,0.19036124267137022,0.12415894318012914,115.88691328894042,1.8222021429790192,81.70917201195263,37.10553485028734,BB
INST_00067,DBIQ,Superior Technologies,Fixed Income,NASDAQ,Technology,1814473354785.2996,11176092.906953461,-0.09098435850862496,2.31493743487315,1.0989678129021385,0.34899475380124256,0.08848119507532724,17.478346064209656,2.0652769004342564,35.43161004067025,59.063063399236036,AAA
INST_00068,SYBR,Dynamic Supply Co,Fixed Income,NASDAQ,Consumer,1124995377389.2412,29603432.808840264,0.6214257162533858,1.9407506359056685,-0.9485345357223745,-0.4412977579689884,0.05195168008556411,92.25096076717116,1.236682996066219,47.679866618007836,95.10720838143186,AA
INST_00069,KEEL,Dynamic Technologies,FX,HKEX,Healthcare,771668991367.6757,44083500.617675565,1.4031985922821555,0.13268905034260162,-0.43463624716201776,-0.2498240763820142,0.11895883482828146,88.50245977330196,2.229051252678738,77.22554795306593,40.657149623142736,AAA
INST_00070,NBXD,Innovative Enterprises,Derivatives,Euronext,Technology,243536485962.3591,6050418.426300901,2.717464042827281,2.287465683588199,-0.36281238599204224,-0.4213644854876711,0.03893306173970161,120.82875108694653,3.256893465563253,61.32601998282554,57.68003413556647,CCC
INST_00071,WUIY,Dynamic Partners,FX,HKEX,Technology,450109248122.5953,10506950.029951222,-1.7419275098166853,1.4160431167119203,-0.0018545361972344132,0.861400113589301,0.09832648973820436,75.16996443724817,2.956051715784275,68.74598072943787,82.97219125882353,BB
INST_00072,HFPG,Elite Partners,Crypto,HKEX,Technology,219618707307.4891,49901826.80183753,-0.8785898017728526,0.11388710572106123,1.8018440367195616,0.27889171600362905,0.09281658364177629,85.3369139995004,1.7964672694596855,94.59096948174916,43.44761616432109,B
INST_00073,LGZJ,Prime Group,Commodity,HKEX,Consumer,1184358282965.7278,19091886.579086002,1.9963054504452122,2.266990031738819,1.4299760554543357,-0.4371905686285795,0.11057133859834876,82.06158290859905,3.1556467356907674,87.73725497533775,60.017503763772616,A
INST_00074,KQYC,Innovative Supply Co,Crypto,TSE,Healthcare,629763190187.6958,377717.41664651356,0.29921623287639143,1.642668016306193,0.011787579185186026,0.20894120775270308,0.024724922174091057,67.52850105752373,2.2060122633024055,90.58682732679827,80.42461238783923,AA
INST_00075,BMIX,Strategic Technologies,Derivatives,TSE,Energy,179557817375.2818,24754412.580034047,1.6313632963565996,0.7295741860172195,0.4712326626600092,0.3475479878174894,0.1075575852015498,121.65520387756047,1.1583810767284664,59.19754246073994,37.372244465324364,B
INST_00076,SSQT,Superior Manufacturing,FX,NASDAQ,Financial,542449709885.26135,36505776.26011158,-0.2754595297793583,1.446805492688664,1.712704908510731,0.0860142073948974,0.11824612950476376,127.29455835708198,2.8010394667012117,59.53697625336905,60.31537922863451,BB
INST_00077,VOZG,Innovative Solutions,Equity,Euronext,Consumer,1123242267125.4714,38156803.14697022,0.12106193894382233,2.216811039294662,1.977758252496593,0.4626252716343051,0.10441169858305498,21.046184263555947,4.24343666062642,72.13639599548834,86.70984089156781,AA
INST_00078,XTJV,Global Systems,Fixed Income,Euronext,Energy,1303461179308.4768,22389350.931015722,-0.11893932921068107,1.0328762283284594,1.7312643563225167,0.4276871901593893,0.1403017703901557,40.52935244112319,3.4803080612613613,49.27570430318235,86.55014849288827,AA
INST_00079,HKCX,Alpha Solutions,FX,TSE,Technology,270813741218.80054,34612459.36932472,0.14816060835012657,1.020683460756172,1.0271804989630442,-0.2912716933440055,0.07861270554979413,31.012812273170166,1.2237255484771907,21.758738861632025,79.69615161118338,A
INST_00080,RKZG,Prime Corp,Commodity,Euronext,Consumer,1783351707000.222,4740315.607928958,1.4889550666405489,1.0846859349502027,0.9743867828492037,-0.2516186482628965,0.12336394931172573,11.257329311036614,0.7947772990904078,48.60198458390147,78.22379237323541,A
INST_00081,ULDZ,Strategic Solutions,FX,Euronext,Healthcare,1391930134805.0552,11913104.21459248,2.851821620647952,0.3714996785182991,0.15279697413573912,-0.25151026405624566,0.020094793196309295,82.42836226557432,0.9323219285922246,79.72846408756035,73.72084573374903,A
INST_00082,RKWF,Strategic Group,Crypto,LSE,Industrial,1626977591394.5017,13496382.614975324,-1.5380517595361658,1.0870651006580494,-0.7846475216699669,0.3653016875345956,0.050317106017524926,69.505233275974,0.49685297076312473,97.89058174613804,42.45880610362677,CCC
INST_00083,UZGQ,Elite Technologies,FX,HKEX,Industrial,342214557630.80927,47562202.15749386,2.207296757581388,1.9262489566003074,0.5985506546930521,-0.03616990231245554,0.08824356015630688,29.212018929649105,3.1293502253636136,74.52539780051319,41.71876556384552,B
INST_00084,IOLK,Global Systems,FX,TSE,Financial,484061552647.6761,1310154.2574240076,-1.169346205458873,1.5461603193817033,0.33709250628724385,0.16993263761002875,0.07149776364946489,64.27355403810984,2.303843859431738,80.23477378231104,35.64596649783898,BB
INST_00085,RTOM,Prime Supply Co,FX,LSE,Healthcare,565725709830.1132,10118286.728851208,2.4412134525240266,1.3148538073721379,1.974470053739815,-0.10485774607391307,0.07747236177327024,47.114714181596746,3.1774590594056704,51.686388621011844,51.89689739191584,B
INST_00086,AKNL,Prime Partners,Crypto,NASDAQ,Healthcare,1990243067054.1003,49832360.5985345,-1.594550384061293,1.875590178402036,-0.8329816461969464,0.5216339967448176,0.13947573318904583,121.93310414978994,4.242584073081115,32.38167286386342,48.41622473001908,BBB
INST_00087,LZUY,Alpha Corp,Derivatives,NYSE,Energy,100292767960.77339,45400467.680083014,2.3106887037410138,2.024948284425192,-0.43098719414890097,0.09900191135621095,0.10976844365282284,77.5633571571399,4.243297702452894,39.75605675159827,87.34150811025282,CCC
INST_00088,HJTL,Advanced Solutions,Equity,NASDAQ,Healthcare,1693606329390.4817,29892754.753402952,-1.502593474063381,1.676382442701039,1.5043895067697544,-0.3816028868431896,0.13994017163453773,116.70112985250262,4.50471011497376,55.38312997073778,77.23493162116266,CCC
INST_00089,RDYM,Superior Technologies,Fixed Income,Euronext,Industrial,1322868050594.393,35310673.723337516,2.2556330728361385,0.8763151437664005,2.634331133898736,-0.01596766679745032,0.06975122998002174,68.73195550697803,0.9554767362187999,44.757249732777126,75.17820184571778,CCC
INST_00090,NNCD,Premier Corp,Fixed Income,TSE,Consumer,1903469280761.4985,2377171.6637895512,-1.9044636850818786,1.7279161245335124,2.1502927826747733,-0.585815024068621,0.08854098069809649,144.03701025630053,2.859064401352866,41.59493052062959,65.31644196326354,CCC
INST_00091,QEXG,Strategic Technologies,FX,LSE,Financial,1836014843756.4863,45642471.28060198,-1.0473854756236582,0.3016352558221693,0.28013610059922245,-0.05117195712944422,0.030623754699356617,82.49575846239767,4.662511141299682,88.57957737449428,66.28516451793388,AAA
INST_00092,XSKX,Alpha Group,Crypto,HKEX,Industrial,655753947253.2139,31653382.021460995,-1.0356470993566322,0.12075593044702151,1.1297440994357202,0.08535356239087666,0.028376107602267858,95.32106718099875,1.3652706918042257,43.55095633541239,37.658982455407624,A
INST_00093,VUBV,Elite Systems,FX,HKEX,Financial,1476107876077.6887,4432449.34291313,-1.73625385917861,1.6295474601112803,1.7532485139308336,0.7900659835584558,0.0435864549932612,16.68841666062033,2.4671849693939194,35.51773946642216,82.42060583651191,BBB
INST_00094,HQIR,Strategic Industries,Commodity,NASDAQ,Consumer,1267301303232.0264,24698902.793106295,0.06608494333955406,1.216910542367773,0.7523107001579796,-0.09168593796232172,0.14726632781801657,8.396903129896817,2.7154191060111286,38.01572501904161,43.028439945243996,A
INST_00095,RPMW,Alpha Enterprises,Crypto,Euronext,Technology,1910272490955.0952,19592590.968210608,1.2589215662163227,0.8072353748831482,0.1166221208989664,-0.11149714042218684,0.030340751355618492,66.60229203412106,1.9726329789766313,68.38670700787799,67.89414148779419,CCC
INST_00096,NKCB,Alpha Group,Fixed Income,TSE,Healthcare,454635349763.4017,15856661.77813706,-0.40679608852789806,2.2413330991009643,0.14620783258395376,-0.6052586430518896,0.05831924984170079,48.383274679595694,0.9674194223761978,79.78550435969228,64.91015616563512,BBB
INST_00097,EFUP,Advanced Technologies,Derivatives,LSE,Consumer,1203668173453.7407,140552.82853122387,-1.7975222646048987,1.4090687545945406,2.4969364666626976,-0.22733869876321455,0.07220232896283536,50.72821494665556,0.6176430604837602,25.113522596039417,66.50495436539072,A
INST_00098,FWHX,Superior Corp,Fixed Income,LSE,Technology,178529354252.38147,28960926.839809403,-0.6074250401469694,1.6407942572905356,2.049231650465121,-0.2773925578853197,0.13097893596417187,62.90683757097942,4.302676433020686,86.13319421882852,48.84272248426677,BBB
INST_00099,NHUI,Superior Partners,Crypto,LSE,Industrial,1027962341473.9889,24902775.681466363,1.737018038733031,0.6921751788101526,0.2960995877170185,0.8551615576973313,0.016247411469076482,63.862726716924406,4.365607148124682,65.77265476932827,86.32885902726852,BBB
INST_00100,FADM,Advanced Partners,FX,NYSE,Technology,1432444531802.983,41841900.75933547,2.297358798300139,1.2530118672197246,-0.6288344608169405,0.1526539132700665,0.13053190841846724,78.52437354003025,4.016895126200143,95.24438500813358,97.81634430615274,AAA
INST_00101,WVSU,Strategic Solutions,Crypto,Euronext,Industrial,104736566188.10666,28573520.71313633,0.01810018416943837,2.2816069410764315,0.5647875741956421,0.6978570704277371,0.08644979122738965,85.44442896905333,1.8453765711183445,39.629128855418685,56.826204286127414,A
INST_00102,BWNO,Alpha Enterprises,Crypto,HKEX,Industrial,1534069933211.7888,6884816.560482582,0.5755376848430958,1.0364090801144605,0.892477641241713,0.3945036655386507,0.10778380556329005,149.9716550696259,1.6295384236792654,41.50242928258504,82.22353200181563,A
INST_00103,KGFK,Advanced Solutions,Fixed Income,HKEX,Consumer,843627829767.3796,18328084.509997927,2.4726651674584676,1.439868609336133,0.419204844696329,-0.16125591506611714,0.07475851750233961,125.66504943601059,1.7853586553879763,20.764357549408032,72.49446012305053,BBB
INST_00104,YATM,Dynamic Technologies,FX,NYSE,Technology,858584237747.333,38788579.56545808,2.9698155715764285,0.8838039217724476,1.6947715247914705,-0.6328945370370276,0.00472176257138594,79.14797965640366,3.7551306914158116,34.11477477676331,41.701970336673035,A
