VaR_95,ES_95,VaR_99,ES_99,Rate_Shock,Volatility_Spike,Sector_Drawdown
,,,,-0.9857709553189958,-1.4036564329784937,-1.0357709553189958
,,,,-2.2060952022908844,-3.2341428034363267,-2.2560952022908847
,,,,-1.4218716851031763,-2.0578075276547643,-1.4718716851031763
,,,,-0.5987555461647207,-0.823133319247081,-0.6487555461647206
,,,,0.9127967999670881,1.4441951999506322,0.8627967999670881
,,,,0.20571261343830122,0.3835689201574518,0.1557126134383012
,,,,0.5924347156174012,0.9636520734261019,0.5424347156174013
,,,,-3.882552677860703,-5.7488290167910545,-3.9325526778607034
,,,,-0.29298121186186304,-0.3644718177927946,-0.34298121186186303
,,,,-0.6030113357344773,-0.8295170036017159,-0.6530113357344772
,,,,-1.713074406920876,-2.4946116103813143,-1.7630744069208761
,,,,-1.0491883741393624,-1.4987825612090435,-1.0991883741393624
,,,,-0.5264778007293887,-0.7147167010940829,-0.5764778007293886
,,,,-1.3049570867693154,-1.882435630153973,-1.3549570867693155
,,,,-0.6816035191153198,-0.9474052786729796,-0.7316035191153197
,,,,-0.02154406665662019,0.04268390001506972,-0.07154406665662019
,,,,-1.7452575465783533,-2.54288631986753,-1.7952575465783533
,,,,0.12187243506643912,0.2578086525996587,0.07187243506643912
,,,,-4.67816872580475,-6.942253088707125,-4.72816872580475
,,,,-0.7325375476060951,-1.0238063214091426,-0.7825375476060951
,,,,-0.37936102818762735,-0.49404154228144104,-0.42936102818762734
,,,,-1.4028434705236226,-2.0292652057854337,-1.4528434705236226
,,,,-1.3503602857174852,-1.9505404285762278,-1.4003602857174853
,,,,-0.26921465749767876,-0.32882198624651815,-0.31921465749767874
,,,,1.618269904416932,2.502404856625398,1.568269904416932
,,,,-2.435930407173649,-3.5788956107604735,-2.485930407173649
,,,,2.449840702932269,3.749761054398403,2.3998407029322686
,,,,-1.346190656046903,-1.9442859840703544,-1.396190656046903
,,,,-1.6021988614055116,-2.3282982921082676,-1.6521988614055116
,,,,-43.684437445500286,-65.45165616825044,-43.73443744550029
,,,,-1.3241108404640116,-1.9111662606960174,-1.3741108404640117
,,,,-5.156605677265969,-7.659908515898954,-5.206605677265969
,,,,0.6687410389516686,1.078111558427503,0.6187410389516687
,,,,5.516158372806656,8.349237559209984,5.466158372806656
,,,,-78.94558908013894,-118.34338362020841,-78.99558908013894
,,,,-2.0627115294666023,-3.0190672941999037,-2.1127115294666026
,,,,0.33768138874601134,0.581522083119017,0.28768138874601135
,,,,8.388022399156485,12.657033598734728,8.338022399156486
,,,,0.18138778158156282,0.3470816723723442,0.1313877815815628
,,,,1.1985461744200563,1.8728192616300845,1.1485461744200562
,,,,-0.2119658933223329,-0.24294883998349937,-0.2619658933223329
,,,,0.20883557583126394,0.3882533637468959,0.15883557583126393
,,,,-0.1620738508871486,-0.1681107763307229,-0.2120738508871486
,,,,-0.4663576179158298,-0.6245364268737448,-0.5163576179158298
,,,,-0.5803705589030382,-0.7955558383545573,-0.6303705589030382
,,,,-1.246857181463024,-1.7952857721945361,-1.296857181463024
,,,,-2.408152411918592,-3.5372286178778882,-2.4581524119185922
,,,,-0.6310942145492586,-0.8716413218238879,-0.6810942145492586
,,,,-18.956109429428462,-28.359164144142692,-19.006109429428463
,,,,2.2879990477117085,3.5069985715675625,2.237999047711708
,,,,-0.05359773585430312,-0.0053966037814546786,-0.10359773585430312
,,,,-1.3330554075370862,-1.9245831113056293,-1.3830554075370862
,,,,-0.3414439824977428,-0.43716597374661426,-0.3914439824977428
,,,,20.227705687299025,30.41655853094854,20.177705687299024
,,,,-0.45619983228898414,-0.6092997484334762,-0.5061998322889841
,,,,-0.4165320560534341,-0.5497980840801511,-0.46653205605343406
,,,,3.541030933558302,5.386546400337453,3.4910309335583016
,,,,-1.7637028309573075,-2.570554246435961,-1.8137028309573076
,,,,-0.09982802441240164,-0.07474203661860246,-0.14982802441240164
,,,,0.02982869995593522,0.11974304993390283,-0.020171300044064783
,,,,4.379016529440041,6.6435247941600615,4.329016529440041
,,,,0.7329223676798562,1.1743835515197842,0.6829223676798563
,,,,-0.10570142009024792,-0.08355213013537188,-0.15570142009024793
,,,,-0.534839996317943,-0.7272599944769145,-0.5848399963179429
,,,,-30.772036203732448,-46.08305430559867,-30.82203620373245
,,,,-0.20950070957454242,-0.23925106436181365,-0.2595007095745424
,,,,-2.892365957375145,-4.263548936062717,-2.942365957375145
,,,,-0.30566851622835994,-0.38350277434253993,-0.35566851622835993
,,,,0.7875932388728653,1.2563898583092978,0.7375932388728653
,,,,-0.31651574777141217,-0.39977362165711827,-0.36651574777141216
,,,,-1.1819352906050098,-1.6979029359075146,-1.2319352906050098
,,,,-0.9777540040820493,-1.3916310061230739,-1.0277540040820492
,,,,0.03896465222727623,0.13344697834091435,-0.011035347772723775
,,,,0.023632234719872566,0.11044835207980885,-0.026367765280127436
,,,,0.5406880293444098,0.8860320440166148,0.4906880293444099
,,,,-1.2291831661531043,-1.7687747492296564,-1.2791831661531043
,,,,-8.9024251055904,-13.278637658385598,-8.952425105590399
,,,,-1.2261561741578388,-1.764234261236758,-1.2761561741578389
,,,,-0.6107911748721713,-0.8411867623082568,-0.6607911748721712
,,,,-0.22682422556528187,-0.2652363383479228,-0.27682422556528186
,,,,1.4781184980870898,2.292177747130635,1.4281184980870898
,,,,-1.5382326741232766,-2.232349011184915,-1.5882326741232766
,,,,-4.188422405406622,-6.2076336081099335,-4.238422405406622
,,,,0.11546043070378924,0.24819064605568386,0.06546043070378924
,,,,-7.926733424341174,-11.815100136511761,-7.976733424341174
,,,,-1.1250756244567237,-1.6126134366850855,-1.1750756244567238
,,,,-3.0080032345618584,-4.437004851842788,-3.0580032345618586
,,,,-3.073518992300931,-4.535278488451397,-3.1235189923009314
,,,,-0.6278951164594304,-0.8668426746891456,-0.6778951164594303
,,,,-0.8091932408045467,-1.13878986120682,-0.8591932408045466
,,,,-1.2891531018936777,-1.8587296528405166,-1.3391531018936778
,,,,12.728924725966227,19.16838708894934,12.678924725966228
,,,,-1.7999569089104972,-2.6249353633657457,-1.8499569089104972
,,,,-6.484581111780434,-9.651871667670651,-6.534581111780434
,,,,-1.7575057821089606,-2.561258673163441,-1.8075057821089606
,,,,0.7045479391182239,1.131821908677336,0.654547939118224
,,,,-2.286560037995897,-3.3548400569938455,-2.336560037995897
,,,,-0.5795756590255201,-0.7943634885382801,-0.62957565902552
,,,,-0.576950589459541,-0.7904258841893115,-0.626950589459541
,,,,-0.19315553410249525,-0.2147333011537429,-0.24315553410249527
,,,,-1.2142222298395433,-1.7463333447593148,-1.2642222298395434
,,,,-2.4574005744931386,-3.6111008617397085,-2.507400574493139
,,,,-0.8285879386574136,-1.1678819079861205,-0.8785879386574136
,,,,-0.19042306031043194,-0.21063459046564792,-0.24042306031043195
,,,,-1.7139462274730588,-2.4959193412095884,-1.7639462274730588
,,,,1.3217259722549481,2.0575889583824223,1.271725972254948
,,,,-1.6186576358770182,-2.352986453815527,-1.6686576358770182
,,,,-12.035462601929508,-17.97819390289426,-12.085462601929507
,,,,-14.910061252983906,-22.29009187947586,-14.960061252983905
,,,,-1.1915229640999003,-1.7122844461498503,-1.2415229640999004
,,,,-3.261634896026548,-4.817452344039822,-3.3116348960265483
,,,,-1.5682797350810826,-2.277419602621624,-1.6182797350810827
,,,,-14.486843972467806,-21.65526595870171,-14.536843972467805
,,,,-1.6757203281257065,-2.4385804921885597,-1.7257203281257065
,,,,-1.152319891491705,-1.6534798372375574,-1.202319891491705
,,,,-1.292037546784409,-1.8630563201766135,-1.342037546784409
,,,,0.2584314786426463,0.46264721796396946,0.2084314786426463
,,,,0.9081729246914505,1.4372593870371757,0.8581729246914506
,,,,-1.389921510333795,-2.0098822655006923,-1.439921510333795
,,,,-1.7005078161050833,-2.475761724157625,-1.7505078161050833
,,,,-0.30425956008569893,-0.3813893401285484,-0.3542595600856989
,,,,-0.8681640270225675,-1.227246040533851,-0.9181640270225674
,,,,-1.5881575283107074,-2.307236292466061,-1.6381575283107075
,,,,0.19232843101248204,0.36349264651872304,0.14232843101248202
,,,,-1.0223748959006285,-1.4585623438509425,-1.0723748959006285
,,,,-0.8885987522377139,-1.2578981283565707,-0.9385987522377138
,,,,0.6530218956358607,1.054532843453791,0.6030218956358607
,,,,44.82229271672925,67.30843907509387,44.77229271672925
,,,,-0.29674529634619257,-0.37011794451928887,-0.34674529634619256
,,,,-1.4587562353876937,-2.1131343530815405,-1.5087562353876938
,,,,-2.676276984085286,-3.939415476127929,-2.726276984085286
,,,,3.8042944590975702,5.781441688646355,3.75429445909757
,,,,-1.0578133085291601,-1.51171996279374,-1.1078133085291602
,,,,-6.1126872360875515,-9.094030854131328,-6.162687236087551
,,,,-0.7355584233165149,-1.0283376349747724,-0.7855584233165148
,,,,1.5174941344982769,2.351241201747415,1.4674941344982768
,,,,-3.108623460249126,-4.587935190373689,-3.1586234602491263
,,,,9.534141415080823,14.376212122621236,9.484141415080824
,,,,-1.5372672424326124,-2.2309008636489187,-1.5872672424326124
,,,,-3.5043433062412666,-5.1815149593619,-3.554343306241267
,,,,-2.467598488167105,-3.626397732250658,-2.5175984881671054
,,,,-0.39241599060794313,-0.5136239859119147,-0.4424159906079431
,,,,-2.587679696196056,-3.8065195442940842,-2.6376796961960562
,,,,-1.2740882125149624,-1.8361323187724437,-1.3240882125149624
,,,,-2.391091832070053,-3.51163774810508,-2.4410918320700534
,,,,-0.3571668713462062,-0.46075030701930936,-0.4071668713462062
,,,,-13.212341121077827,-19.743511681616738,-13.262341121077826
,,,,-0.8945683334310801,-1.2668525001466202,-0.94456833343108
,,,,-11.666265916609207,-17.42439887491381,-11.716265916609206
,,,,0.9149180549761251,1.4473770824641878,0.8649180549761252
,,,,-0.06856655128436946,-0.02784982692655419,-0.11856655128436946
,,,,0.2914022935496901,0.5121034403245351,0.2414022935496901
,,,,-11.71159770312574,-17.49239655468861,-11.761597703125739
,,,,0.08519578353025352,0.20279367529538028,0.035195783530253516
,,,,-0.968137250346613,-1.3772058755199195,-1.018137250346613
,,,,3.6529011410586056,5.554351711587908,3.6029011410586054
,,,,-0.5193656761,-0.7040485141499999,-0.5693656760999999
,,,,-0.8464812123395034,-1.194721818509255,-0.8964812123395033
,,,,-1.791604601018128,-2.6124069015271916,-1.841604601018128
,,,,-0.19127470843381894,-0.21191206265072843,-0.24127470843381896
,,,,-1.164936922038479,-1.6724053830577186,-1.2149369220384791
,,,,-0.10184864515922627,-0.0777729677388394,-0.15184864515922628
,,,,0.26942273300793024,0.47913409951189534,0.21942273300793022
,,,,-1.2935816379407787,-1.865372456911168,-1.3435816379407788
,,,,-0.7922030017658613,-1.113304502648792,-0.8422030017658613
,,,,1.3587739156790406,2.113160873518561,1.3087739156790406
,,,,-2.0053921022897625,-2.933088153434644,-2.0553921022897623
,,,,-0.48223756566900716,-0.6483563485035108,-0.5322375656690072
,,,,0.8748306235519023,1.3872459353278535,0.8248306235519024
,,,,4.7003599077019675,7.1255398615529515,4.650359907701968
,,,,-5.889031288833597,-8.758546933250397,-5.939031288833597
,,,,-0.6000221478934908,-0.8250332218402362,-0.6500221478934908
,,,,-1.4883035007704926,-2.1574552511557386,-1.5383035007704926
,,,,-1.0177357083893672,-1.4516035625840509,-1.0677357083893673
,,,,-3.0907790266381117,-4.561168539957167,-3.140779026638112
,,,,1.7238691206689352,2.6608036810034026,1.6738691206689351
,,,,-1.6187297945923664,-2.3530946918885496,-1.6687297945923665
,,,,-1.1143781311445617,-1.5965671967168427,-1.1643781311445618
,,,,-0.24575989046722252,-0.2936398357008338,-0.2957598904672225
,,,,-1.09052774162629,-1.5607916124394348,-1.14052774162629
,,,,-0.6117074739181068,-0.8425612108771601,-0.6617074739181067
,,,,-0.167779017926512,-0.17666852688976803,-0.21777901792651203
,,,,3.8222101229080883,5.808315184362132,3.772210122908088
,,,,-0.921353488803438,-1.307030233205157,-0.971353488803438
,,,,-2.082786799667401,-3.049180199501102,-2.1327867996674015
,,,,0.016066440342583685,0.09909966051387553,-0.03393355965741632
,,,,-0.49841726980702544,-0.6726259047105382,-0.5484172698070254
,,,,-0.24730169977701572,-0.2959525496655236,-0.2973016997770157
,,,,-4.804330379888411,-7.131495569832616,-4.8543303798884105
,,,,-1.0483937325478192,-1.4975905988217288,-1.0983937325478192
,,,,1.437215542523475,2.2308233137852125,1.387215542523475
,,,,-3.9379539734659583,-5.831930960198938,-3.9879539734659586
,,,,-0.4317976232420186,-0.5726964348630279,-0.4817976232420186
,,,,-0.21325563257665187,-0.24488344886497782,-0.26325563257665185
,,,,-1.4437700515706355,-2.090655077355953,-1.4937700515706356
,,,,-0.14787685772875964,-0.14681528659313947,-0.19787685772875965
,,,,1.0868214480491167,1.7052321720736752,1.0368214480491167
,,,,-2.2071001253685103,-3.235650188052766,-2.2571001253685106
,,,,0.07401236689079886,0.1860185503361983,0.02401236689079886
,,,,0.1515454469890936,0.3023181704836404,0.1015454469890936
,,,,-137.82189411500752,-206.65784117251127,-137.8718941150075
,,,,-2.5194506982754077,-3.704176047413112,-2.569450698275408
,,,,-1.8158504914885902,-2.648775737232885,-1.8658504914885903
