instrument_id,instrument_name,current_weight,target_weight,change,sector,action,trade_size_pct
INST_00221,Alpha Partners,0.01308946201301867,0.017645297486835142,0.004555835473816472,Industrial,BUY,0.45558354738164714
INST_00925,Premier Group,0.028539549595369747,0.017566545419509454,-0.010973004175860293,Financial,SELL,1.0973004175860293
INST_00394,Advanced Supply Co,0.013472400453157285,0.016523759010919577,0.0030513585577622918,Industrial,BUY,0.30513585577622915
INST_01122,Advanced Technologies,0.01604006258197778,0.016385515790655555,0.0003454532086777755,Financial,HOLD,0.03454532086777755
INST_01066,Alpha Enterprises,0.01371213367765525,0.016024439713222594,0.0023123060355673443,Industrial,BUY,0.23123060355673442
INST_01067,Superior Supply Co,0.01878266282987796,0.014920129314798459,-0.003862533515079501,Consumer,SELL,0.38625335150795015
INST_00457,Superior Enterprises,0.013780702341922402,0.01449006393940394,0.0007093615974815368,Technology,HOLD,0.07093615974815368
INST_00644,Global Supply Co,0.00951718979233615,0.014328486589282374,0.004811296796946224,Financial,BUY,0.4811296796946224
INST_01175,Strategic Corp,0.018548020958292843,0.014027188960690358,-0.0045208319976024845,Consumer,SELL,0.45208319976024847
INST_00803,Premier Enterprises,0.008718851493920588,0.013725635706982483,0.005006784213061895,Industrial,BUY,0.5006784213061894
INST_00590,Prime Technologies,0.012592654718646783,0.013635063735487696,0.0010424090168409134,Technology,BUY,0.10424090168409134
INST_00985,Advanced Enterprises,0.009997286211322244,0.0135795834760386,0.0035822972647163564,Financial,BUY,0.35822972647163565
INST_00920,Innovative Manufacturing,0.011874520456194259,0.012037664354507203,0.00016314389831294414,Technology,HOLD,0.016314389831294414
INST_00813,Dynamic Solutions,0.00368219312036991,0.011866128261962872,0.008183935141592961,Technology,BUY,0.8183935141592961
INST_00963,Innovative Technologies,0.011314537075299716,0.011829286941687148,0.0005147498663874324,Financial,HOLD,0.05147498663874324
INST_00448,Dynamic Manufacturing,0.011014797617230912,0.011029709587770567,1.4911970539654984e-05,Healthcare,HOLD,0.0014911970539654984
INST_00510,Premier Solutions,0.00877958892073846,0.010833837615633909,0.0020542486948954483,Financial,BUY,0.20542486948954483
INST_00332,Dynamic Systems,0.019967026177903805,0.010833242104625234,-0.009133784073278571,Financial,SELL,0.9133784073278571
INST_01079,Alpha Partners,0.0033385694098759,0.010407126152194876,0.0070685567423189755,Healthcare,BUY,0.7068556742318975
INST_00818,Global Technologies,0.010514159547131256,0.010143333207221562,-0.0003708263399096936,Technology,HOLD,0.03708263399096936
INST_00687,Alpha Corp,0.0063033406807874994,0.00988538450944234,0.00358204382865484,Industrial,BUY,0.358204382865484
INST_01311,Prime Enterprises,0.006636981603222917,0.009809675954261524,0.0031726943510386072,Industrial,BUY,0.31726943510386074
INST_01078,Premier Systems,0.010565854534220216,0.009622768828699963,-0.0009430857055202531,Healthcare,HOLD,0.09430857055202531
INST_00002,Global Enterprises,0.015650675092836543,0.009254339984634825,-0.006396335108201718,Healthcare,SELL,0.6396335108201718
INST_00158,Prime Supply Co,0.0127264209668952,0.00878507097210223,-0.0039413499947929705,Technology,SELL,0.39413499947929703
INST_01444,Alpha Enterprises,0.012237999169380837,0.008711627418894762,-0.0035263717504860747,Financial,SELL,0.3526371750486075
INST_00850,Innovative Manufacturing,0.011856827914187325,0.008419470549717728,-0.003437357364469597,Healthcare,SELL,0.3437357364469597
INST_00842,Advanced Corp,0.007181874026712187,0.008364066392985694,0.0011821923662735075,Energy,BUY,0.11821923662735075
INST_00047,Dynamic Solutions,0.005176663121254269,0.008112670742921317,0.0029360076216670477,Financial,BUY,0.2936007621667048
INST_01204,Alpha Enterprises,0.010883782330953213,0.007764850929475494,-0.0031189314014777184,Healthcare,SELL,0.31189314014777186
INST_00632,Innovative Group,0.00593496149852989,0.007438583656268601,0.0015036221577387106,Technology,BUY,0.15036221577387104
INST_00413,Global Partners,0.007680425137468846,0.0072097667360095374,-0.00047065840145930817,Energy,HOLD,0.04706584014593082
INST_00469,Superior Industries,0.0026172769547127884,0.006910667965741932,0.0042933910110291434,Financial,BUY,0.42933910110291434
INST_00957,Premier Partners,0.01131779639385018,0.0063928727981820335,-0.004924923595668146,Technology,SELL,0.49249235956681464
INST_00364,Innovative Solutions,0.011206489180556658,0.006368407018731574,-0.004838082161825084,Financial,SELL,0.4838082161825084
INST_00358,Dynamic Technologies,0.0036657005284167275,0.006144067791771149,0.0024783672633544216,Industrial,BUY,0.24783672633544215
INST_00444,Dynamic Technologies,0.028221048275154006,0.006079885907121634,-0.02214116236803237,Consumer,SELL,2.214116236803237
INST_00231,Premier Group,0.007721314779786821,0.006068609424628161,-0.0016527053551586603,Technology,SELL,0.165270535515866
INST_00070,Innovative Enterprises,0.0026814155161107066,0.006017640317232115,0.0033362248011214084,Technology,BUY,0.33362248011214085
INST_01191,Advanced Technologies,0.005497285873072982,0.005789685957335064,0.00029240008426208164,Energy,HOLD,0.029240008426208164
INST_00383,Elite Supply Co,0.017682492759322044,0.005696418362274709,-0.011986074397047335,Energy,SELL,1.1986074397047335
INST_00461,Premier Manufacturing,0.010672157241357241,0.005648739741290219,-0.005023417500067022,Industrial,SELL,0.5023417500067022
INST_01359,Global Systems,0.005325692043065845,0.005568780931684436,0.00024308888861859085,Technology,HOLD,0.024308888861859085
INST_01298,Dynamic Partners,0.008109243674870904,0.005448309427624148,-0.0026609342472467563,Consumer,SELL,0.2660934247246756
INST_01308,Superior Technologies,0.004932869907365191,0.005385588059553718,0.00045271815218852693,Healthcare,HOLD,0.04527181521885269
INST_01127,Prime Enterprises,0.023831873630067366,0.005336000489557108,-0.01849587314051026,Technology,SELL,1.849587314051026
INST_01463,Innovative Solutions,0.007531837444510692,0.005241505727383937,-0.0022903317171267543,Technology,SELL,0.22903317171267543
INST_00550,Alpha Systems,0.015620130870924566,0.00523084615685387,-0.010389284714070697,Financial,SELL,1.0389284714070697
INST_00540,Strategic Partners,0.007149256641175726,0.005177168675187615,-0.0019720879659881107,Healthcare,SELL,0.19720879659881108
INST_00104,Dynamic Technologies,0.011455864817153648,0.004658494873283759,-0.0067973699438698895,Technology,SELL,0.679736994386989
INST_01418,Global Solutions,0.005539430941696251,0.004490786272106959,-0.0010486446695892925,Industrial,SELL,0.10486446695892924
INST_00012,Alpha Supply Co,0.016678370071373298,0.0044134137543745955,-0.012264956316998702,Healthcare,SELL,1.2264956316998703
INST_00591,Innovative Partners,0.021574070447886524,0.004254526676739462,-0.017319543771147063,Technology,SELL,1.7319543771147063
INST_00730,Superior Group,0.010879240182438656,0.004081684136752415,-0.006797556045686241,Financial,SELL,0.679755604568624
INST_00171,Advanced Solutions,0.014271712817196278,0.003981305729542086,-0.010290407087654193,Industrial,SELL,1.0290407087654192
INST_00132,Alpha Supply Co,0.02475668416293221,0.0038049796855662136,-0.020951704477365996,Technology,SELL,2.0951704477365993
INST_01490,Elite Industries,0.009129810869885098,0.0037655716909468628,-0.005364239178938236,Healthcare,SELL,0.5364239178938236
INST_00649,Innovative Manufacturing,0.014539336791450641,0.0037598888318669753,-0.010779447959583665,Industrial,SELL,1.0779447959583666
INST_00748,Dynamic Enterprises,0.012754214442571316,0.003758462590016875,-0.008995751852554442,Industrial,SELL,0.8995751852554442
INST_00189,Strategic Enterprises,0.018748862416283523,0.0037200215277454055,-0.015028840888538118,Healthcare,SELL,1.5028840888538118
INST_00304,Global Technologies,0.023945944446553128,0.003715855857491184,-0.020230088589061945,Industrial,SELL,2.0230088589061945
INST_00768,Advanced Manufacturing,0.006816730649382979,0.0036042238353975555,-0.0032125068139854233,Consumer,SELL,0.32125068139854235
INST_00555,Global Systems,0.029467110426489796,0.0035903970238349613,-0.025876713402654836,Consumer,SELL,2.5876713402654836
INST_01390,Innovative Industries,0.005786063215613739,0.0033881303652183166,-0.0023979328503954222,Energy,SELL,0.23979328503954223
INST_00071,Dynamic Partners,0.0011862291897298878,0.003364692265641585,0.0021784630759116973,Technology,BUY,0.21784630759116974
INST_00398,Advanced Solutions,0.0198328137577857,0.0030381564185649134,-0.016794657339220788,Energy,SELL,1.6794657339220789
INST_00915,Global Systems,0.042425754067132566,0.0029956923355672176,-0.03943006173156535,Energy,SELL,3.9430061731565353
INST_00020,Global Partners,0.0037227306848459396,0.0029600817544051168,-0.0007626489304408228,Healthcare,HOLD,0.07626489304408228
INST_00442,Strategic Technologies,0.011743233509880324,0.002935706175979798,-0.008807527333900526,Technology,SELL,0.8807527333900526
INST_00639,Superior Corp,0.007564027988004702,0.0029232782724326,-0.004640749715572101,Technology,SELL,0.4640749715572101
INST_00984,Prime Supply Co,0.012518254027868393,0.0028362612395234784,-0.009681992788344914,Technology,SELL,0.9681992788344914
INST_00100,Advanced Partners,0.003099942272394353,0.0028242384144081156,-0.00027570385798623715,Technology,HOLD,0.027570385798623715
INST_00969,Premier Supply Co,0.009446820233888374,0.0028130086738151192,-0.006633811560073255,Technology,SELL,0.6633811560073255
INST_01209,Superior Enterprises,0.0007558979416522146,0.0027686967373311278,0.002012798795678913,Energy,BUY,0.2012798795678913
INST_01107,Alpha Technologies,0.005739101207273937,0.002694210311762308,-0.0030448908955116286,Energy,SELL,0.3044890895511629
INST_00233,Innovative Solutions,0.010582138183676456,0.0026681811961785885,-0.007913956987497868,Industrial,SELL,0.7913956987497868
INST_01313,Advanced Technologies,0.0021466890842406954,0.002488239835195154,0.0003415507509544587,Industrial,HOLD,0.034155075095445867
INST_01398,Prime Industries,0.008466014225347622,0.002245649994244723,-0.006220364231102898,Financial,SELL,0.6220364231102898
INST_00756,Alpha Manufacturing,0.006971911485669966,0.0021002482710532427,-0.004871663214616724,Healthcare,SELL,0.4871663214616724
INST_00015,Superior Systems,0.004403463596289372,0.001908706888449222,-0.00249475670784015,Energy,SELL,0.249475670784015
INST_00208,Premier Technologies,0.0012240554712552648,0.0018307959837775124,0.0006067405125222477,Consumer,HOLD,0.06067405125222477
INST_00213,Dynamic Enterprises,0.025527953819988486,0.0017784636141104718,-0.023749490205878014,Industrial,SELL,2.374949020587801
INST_01357,Dynamic Partners,0.009398163435538884,0.0017574075372799086,-0.007640755898258975,Technology,SELL,0.7640755898258975
INST_01329,Innovative Industries,0.0131441213836045,0.0017401873882605416,-0.011403933995343958,Technology,SELL,1.1403933995343958
INST_01348,Innovative Technologies,0.00747831915248181,0.001736532987545227,-0.005741786164936583,Energy,SELL,0.5741786164936583
INST_01215,Superior Group,0.010902760556130292,0.001577431739733723,-0.00932532881639657,Financial,SELL,0.932532881639657
INST_01270,Premier Partners,0.002768955622850886,0.0015315489361832004,-0.0012374066866676855,Financial,SELL,0.12374066866676856
INST_00691,Alpha Group,0.003287230230382608,0.001501460018744379,-0.001785770211638229,Financial,SELL,0.1785770211638229
INST_00964,Global Systems,0.013481836222702773,0.0013665050491765594,-0.012115331173526214,Energy,SELL,1.2115331173526214
INST_01065,Dynamic Manufacturing,0.0024330742655939495,0.0012411383502157845,-0.001191935915378165,Financial,SELL,0.1191935915378165
INST_00919,Elite Manufacturing,0.021947946949553404,0.0011648926130792272,-0.020783054336474177,Consumer,SELL,2.078305433647418
INST_01131,Innovative Partners,0.009226156207284932,0.0011588218124163503,-0.008067334394868581,Technology,SELL,0.8067334394868582
INST_00827,Dynamic Systems,0.0013832182974948405,0.0011480842888454083,-0.0002351340086494322,Industrial,HOLD,0.02351340086494322
INST_01015,Strategic Partners,0.020521888896784427,0.000930299861116762,-0.019591589035667663,Financial,SELL,1.9591589035667663
INST_01461,Superior Partners,0.006376695233668322,0.0009283237307032701,-0.005448371502965051,Financial,SELL,0.5448371502965051
INST_00981,Prime Group,0.007083729996380635,0.0008774005271327723,-0.006206329469247863,Consumer,SELL,0.6206329469247863
INST_01457,Alpha Technologies,0.0017936909964722395,0.0008382335169397855,-0.0009554574795324539,Industrial,HOLD,0.0955457479532454
INST_01478,Premier Partners,0.020124617134612593,0.0007070172320744075,-0.019417599902538184,Technology,SELL,1.9417599902538183
INST_00084,Global Systems,0.005200424018336707,0.0006897999693212473,-0.00451062404901546,Financial,SELL,0.451062404901546
INST_00872,Elite Industries,0.002080043226841378,0.0004165205364702397,-0.0016635226903711383,Healthcare,SELL,0.16635226903711384
INST_00246,Prime Solutions,0.02543256845279536,0.0003273150553555736,-0.025105253397439787,Financial,SELL,2.5105253397439786
INST_00699,Premier Technologies,0.004588980382560106,0.0002776993160621657,-0.004311281066497941,Consumer,SELL,0.4311281066497941
INST_00486,Elite Group,0.013999252499593632,0.00018419450590286012,-0.013815057993690772,Financial,SELL,1.3815057993690771
INST_00354,Dynamic Technologies,0.005790871828381691,9.70642481178354e-05,-0.005693807580263856,Consumer,SELL,0.5693807580263855
INST_01143,Strategic Solutions,0.014548132860417812,2.178261666689461e-05,-0.014526350243750917,Technology,SELL,1.4526350243750918
INST_00871,Premier Corp,0.0019953792944551155,1.184937446645899e-06,-0.0019941943570084696,Industrial,SELL,0.19941943570084697
INST_00058,Prime Supply Co,-0.009258424823555595,7.204481061135705e-12,0.009258424830760077,Financial,BUY,0.9258424830760077
INST_00001,Superior Group,-0.01561045156348703,6.035115302591259e-12,0.015610451569522146,Financial,BUY,1.5610451569522146
INST_00327,Global Industries,-0.002655162670304312,5.740836963614036e-12,0.002655162676045149,Energy,BUY,0.2655162676045149
INST_00105,Innovative Enterprises,-0.009180838702165225,3.477433709897915e-12,0.009180838705642659,Energy,BUY,0.9180838705642659
INST_01111,Premier Technologies,-0.005966654806250461,3.47636935797478e-12,0.005966654809726831,Financial,BUY,0.5966654809726831
INST_00939,Strategic Manufacturing,-0.01408876788304667,3.4498975721326332e-12,0.01408876788649657,Industrial,BUY,1.408876788649657
INST_00211,Premier Technologies,-0.014087928142155726,3.1298612839278376e-12,0.014087928145285587,Consumer,BUY,1.4087928145285586
INST_00144,Superior Partners,-0.01313848662956181,3.0954601029482917e-12,0.01313848663265727,Healthcare,BUY,1.313848663265727
INST_00719,Alpha Solutions,-0.007440166523432449,3.0857505359450496e-12,0.0074401665265181995,Industrial,BUY,0.7440166526518199
INST_00118,Elite Enterprises,-0.00361992931354957,3.085412877123453e-12,0.003619929316634983,Energy,BUY,0.36199293166349833
INST_00078,Global Systems,-0.001430984562536825,3.0800053895624582e-12,0.0014309845656168304,Energy,BUY,0.14309845656168305
INST_01497,Advanced Solutions,-9.355055144335544e-06,2.9791764558592384e-12,9.355058123512e-06,Technology,HOLD,0.0009355058123512
INST_01350,Dynamic Corp,-0.004115749412595643,2.976796788333436e-12,0.0041157494155724395,Healthcare,BUY,0.41157494155724395
INST_00966,Advanced Supply Co,-0.006634737668893531,2.953850805008143e-12,0.0066347376718473815,Industrial,BUY,0.6634737671847382
INST_00502,Innovative Enterprises,0.0051249650832811315,2.8523566113781474e-12,-0.005124965080428775,Financial,SELL,0.5124965080428775
INST_01265,Premier Solutions,-0.0036735321318686737,2.846100955812344e-12,0.0036735321347147747,Technology,BUY,0.3673532134714775
INST_00456,Strategic Supply Co,-0.016318240067793966,2.7793353471850425e-12,0.016318240070573302,Healthcare,BUY,1.6318240070573302
INST_00834,Superior Supply Co,-0.008943016704855112,2.74036049992196e-12,0.008943016707595472,Industrial,BUY,0.8943016707595471
INST_00668,Innovative Industries,-0.013689221053214741,2.6685803693339854e-12,0.013689221055883322,Consumer,BUY,1.3689221055883323
INST_01301,Prime Partners,0.008501194032835287,2.6482443010911826e-12,-0.008501194030187042,Healthcare,SELL,0.8501194030187043
INST_01036,Advanced Supply Co,-0.007083011286623174,2.5913944473242138e-12,0.007083011289214568,Technology,BUY,0.7083011289214568
INST_00776,Innovative Supply Co,-0.006954971671675652,2.548175181375261e-12,0.006954971674223827,Industrial,BUY,0.6954971674223827
INST_00974,Dynamic Corp,-0.0015659288141705188,2.4857933393794153e-12,0.001565928816656312,Technology,BUY,0.1565928816656312
INST_01423,Superior Systems,-0.00951899065984617,2.4478529937142465e-12,0.009518990662294023,Healthcare,BUY,0.9518990662294023
INST_00758,Premier Group,-0.014931852456874797,2.4422003349230747e-12,0.014931852459316998,Technology,BUY,1.4931852459316999
INST_00381,Elite Technologies,-0.0038096768663623093,2.4414024596335246e-12,0.003809676868803712,Consumer,BUY,0.3809676868803712
INST_01144,Strategic Partners,-0.0008928105406439625,2.4384310620034747e-12,0.0008928105430823936,Technology,HOLD,0.08928105430823936
INST_00275,Advanced Supply Co,-0.008095495495007154,2.427553445595154e-12,0.008095495497434707,Industrial,BUY,0.8095495497434707
INST_00041,Elite Partners,-0.016372789672876507,2.41695054274626e-12,0.01637278967529346,Consumer,BUY,1.6372789675293458
INST_01180,Global Group,-0.010368997049141205,2.29827278493632e-12,0.010368997051439477,Industrial,BUY,1.0368997051439477
INST_01214,Prime Enterprises,-0.01158387066869039,2.2845887005311813e-12,0.01158387067097498,Technology,BUY,1.158387067097498
INST_01335,Advanced Technologies,-0.010282436407592162,2.268781265327551e-12,0.010282436409860943,Energy,BUY,1.0282436409860942
INST_00061,Superior Enterprises,-0.013806618484975506,2.262163557026819e-12,0.01380661848723767,Healthcare,BUY,1.380661848723767
INST_00348,Global Group,-0.01275622118118216,2.2591839291473163e-12,0.012756221183441344,Consumer,BUY,1.2756221183441343
INST_00168,Superior Solutions,-0.008524613284566733,2.2079743018517076e-12,0.008524613286774708,Financial,BUY,0.8524613286774708
INST_00712,Advanced Partners,-0.004183751758545392,2.200506651600732e-12,0.004183751760745898,Energy,BUY,0.4183751760745898
INST_00123,Global Supply Co,0.015157749928224634,2.183619301932308e-12,-0.015157749926041015,Healthcare,SELL,1.5157749926041015
INST_00164,Strategic Corp,0.007997735346836501,2.155570567505532e-12,-0.00799773534468093,Energy,SELL,0.7997735344680931
INST_00337,Prime Manufacturing,-0.02482205495673158,2.1311590331741728e-12,0.02482205495886274,Financial,BUY,2.482205495886274
INST_00467,Elite Corp,-0.01610057905538902,2.088313880478257e-12,0.016100579057477332,Healthcare,BUY,1.610057905747733
INST_00615,Premier Industries,-0.021419719144431307,2.0285707796437768e-12,0.02141971914645988,Consumer,BUY,2.141971914645988
INST_00349,Strategic Systems,-0.022852485363560365,2.016672683241298e-12,0.022852485365577036,Healthcare,BUY,2.2852485365577038
INST_01159,Prime Manufacturing,-0.0027738190596156053,2.013678354547223e-12,0.0027738190616292836,Technology,BUY,0.27738190616292835
INST_00148,Premier Industries,-0.035682480262342754,2.004589499781054e-12,0.035682480264347345,Industrial,BUY,3.5682480264347345
INST_00735,Premier Solutions,-0.0030483483253453654,2.0017906833264874e-12,0.003048348327347156,Technology,BUY,0.3048348327347156
INST_01246,Strategic Technologies,-0.010162067384642332,1.999889441659646e-12,0.010162067386642222,Industrial,BUY,1.0162067386642222
INST_00538,Superior Industries,-0.006695968837546789,1.9945572810149533e-12,0.006695968839541346,Financial,BUY,0.6695968839541346
INST_00122,Superior Partners,-0.012569953352892503,1.988476921049759e-12,0.01256995335488098,Healthcare,BUY,1.256995335488098
INST_00374,Premier Partners,-0.0004133825227398597,1.983442052843286e-12,0.00041338252472330176,Healthcare,HOLD,0.041338252472330174
INST_00949,Superior Industries,-6.628887320988588e-05,1.983169407277003e-12,6.628887519305529e-05,Technology,HOLD,0.006628887519305529
INST_00209,Advanced Supply Co,-0.006801411671594068,1.9559541235888722e-12,0.0068014116735500224,Technology,BUY,0.6801411673550023
INST_00098,Superior Corp,-0.005674767357823315,1.928868883743918e-12,0.005674767359752184,Technology,BUY,0.5674767359752184
INST_01358,Premier Group,-0.011656760606383704,1.922208008321189e-12,0.011656760608305911,Financial,BUY,1.1656760608305912
INST_00184,Premier Solutions,0.0005829265295793622,1.9139168202801536e-12,-0.0005829265276654454,Financial,HOLD,0.058292652766544543
INST_00779,Superior Systems,-0.021908716694813934,1.911645782666038e-12,0.021908716696725578,Industrial,BUY,2.190871669672558
INST_00339,Alpha Group,-0.0010523761823181654,1.898779730974982e-12,0.0010523761842169451,Energy,BUY,0.10523761842169452
INST_00667,Elite Manufacturing,-0.002291058542967463,1.8924042321879482e-12,0.002291058544859867,Healthcare,BUY,0.22910585448598672
INST_00165,Global Systems,-0.0006284959191867542,1.8859912157540704e-12,0.0006284959210727455,Energy,HOLD,0.06284959210727455
INST_00586,Global Systems,-0.0006210696813812871,1.8823520040101965e-12,0.0006210696832636392,Consumer,HOLD,0.062106968326363914
INST_00146,Global Group,-0.008145069627011826,1.8789295029452457e-12,0.008145069628890755,Technology,BUY,0.8145069628890755
INST_01263,Advanced Manufacturing,-0.003132157076350033,1.8615122017765496e-12,0.0031321570782115453,Financial,BUY,0.31321570782115454
INST_01331,Superior Technologies,-0.012684565000335851,1.859793893551092e-12,0.012684565002195645,Consumer,BUY,1.2684565002195645
INST_01336,Advanced Group,-0.007416774333791372,1.8588209359096028e-12,0.0074167743356501935,Healthcare,BUY,0.7416774335650194
INST_00542,Prime Solutions,-0.014397702771098633,1.8346420631068342e-12,0.014397702772933275,Technology,BUY,1.4397702772933274
INST_00126,Prime Enterprises,-0.013700680611991613,1.828796493929117e-12,0.01370068061382041,Consumer,BUY,1.3700680613820408
INST_00411,Premier Corp,-0.00647963090668271,1.8257078608050357e-12,0.006479630908508418,Industrial,BUY,0.6479630908508418
INST_00056,Prime Group,0.014907773636944663,1.8199626584849822e-12,-0.0149077736351247,Industrial,SELL,1.49077736351247
INST_01273,Superior Manufacturing,-0.008262398936597791,1.8115436985331754e-12,0.008262398938409335,Consumer,BUY,0.8262398938409335
INST_00933,Superior Partners,-0.02035277536934163,1.8091139040110105e-12,0.020352775371150746,Financial,BUY,2.0352775371150744
INST_01322,Premier Supply Co,-0.03495374184125247,1.797622150377573e-12,0.03495374184305009,Financial,BUY,3.495374184305009
INST_00732,Elite Industries,-0.007717039664725744,1.757555804724574e-12,0.0077170396664833,Technology,BUY,0.77170396664833
INST_00619,Strategic Enterprises,-0.01659859145975659,1.7468632753740169e-12,0.016598591461503453,Energy,BUY,1.6598591461503454
INST_00065,Dynamic Corp,-0.05574820904016218,1.7455151412640872e-12,0.05574820904190769,Technology,BUY,5.574820904190769
INST_00967,Elite Corp,-0.010041793449215474,1.7315485719322719e-12,0.010041793450947023,Energy,BUY,1.0041793450947023
INST_00772,Alpha Corp,-0.022697021677792265,1.7213287649319502e-12,0.022697021679513592,Energy,BUY,2.269702167951359
INST_01120,Alpha Industries,-0.0012819408250833225,1.7182072967145245e-12,0.0012819408268015299,Industrial,BUY,0.12819408268015298
INST_01430,Elite Solutions,-0.012189407648152236,1.7125188166364855e-12,0.012189407649864755,Energy,BUY,1.2189407649864754
INST_00936,Strategic Supply Co,-0.029688964590050097,1.710133499113683e-12,0.02968896459176023,Energy,BUY,2.968896459176023
INST_00178,Elite Supply Co,0.004970968264618155,1.7073153648303723e-12,-0.004970968262910839,Industrial,SELL,0.4970968262910839
INST_00754,Innovative Group,-0.014196573341421522,1.699430965057301e-12,0.014196573343120952,Industrial,BUY,1.4196573343120953
INST_00303,Premier Corp,-0.004170016996321372,1.69762761683233e-12,0.004170016998018999,Financial,BUY,0.41700169980189994
INST_01045,Elite Supply Co,-0.007397646513025106,1.6928128521540088e-12,0.007397646514717918,Energy,BUY,0.7397646514717918
INST_00698,Global Partners,0.011661537397145767,1.6760703924456298e-12,-0.011661537395469697,Technology,SELL,1.1661537395469697
INST_00539,Prime Partners,-0.006158334083078533,1.6600524429297763e-12,0.006158334084738586,Energy,BUY,0.6158334084738586
INST_00697,Dynamic Group,0.002667837556658317,1.6594847540359556e-12,-0.002667837554998832,Healthcare,SELL,0.2667837554998832
INST_00182,Strategic Technologies,-0.0032330025568517466,1.6458757747756344e-12,0.0032330025584976223,Healthcare,BUY,0.32330025584976224
INST_00173,Elite Enterprises,-0.018203767735452726,1.6437797889052799e-12,0.018203767737096505,Technology,BUY,1.8203767737096506
INST_01146,Alpha Industries,-0.017288600529797152,1.630668621921509e-12,0.01728860053142782,Consumer,BUY,1.728860053142782
INST_00682,Alpha Solutions,-0.007052039048554271,1.6254796012523375e-12,0.0070520390501797505,Industrial,BUY,0.705203905017975
INST_00179,Superior Supply Co,0.0120359979204289,1.6216872302132205e-12,-0.012035997918807212,Financial,SELL,1.2035997918807213
INST_00796,Dynamic Systems,-0.02758391929134865,1.6161092737695578e-12,0.02758391929296476,Technology,BUY,2.758391929296476
INST_01281,Elite Enterprises,-0.017162619664077925,1.6157916243596114e-12,0.017162619665693716,Industrial,BUY,1.7162619665693717
INST_00133,Elite Group,-0.0020781777038607996,1.6048564808927964e-12,0.002078177705465656,Industrial,BUY,0.2078177705465656
INST_01043,Superior Partners,-0.020891638660542524,1.6038385020750941e-12,0.020891638662146363,Consumer,BUY,2.089163866214636
INST_00263,Advanced Corp,-0.01537484721603917,1.6013273209129984e-12,0.015374847217640496,Energy,BUY,1.5374847217640497
INST_00388,Prime Solutions,-0.008863266458636688,1.5962399280009438e-12,0.008863266460232928,Consumer,BUY,0.8863266460232928
INST_00900,Dynamic Solutions,-0.01737510411395254,1.5863952974690627e-12,0.017375104115538935,Industrial,BUY,1.7375104115538935
INST_00660,Elite Systems,-0.022094056411283643,1.5847745351253994e-12,0.022094056412868417,Industrial,BUY,2.2094056412868417
INST_00464,Alpha Enterprises,-0.00932747390099243,1.5831837868992113e-12,0.009327473902575613,Consumer,BUY,0.9327473902575613
INST_00072,Elite Partners,-0.01829178239406489,1.579748581107495e-12,0.01829178239564464,Technology,BUY,1.8291782395644642
INST_00459,Elite Partners,-0.008928769289984272,1.578826737512388e-12,0.0089287692915631,Industrial,BUY,0.89287692915631
INST_00932,Premier Supply Co,-0.017558779582269736,1.5742846010678004e-12,0.017558779583844022,Energy,BUY,1.7558779583844022
INST_00988,Global Manufacturing,0.013189299827680474,1.5715306006505059e-12,-0.013189299826108943,Financial,SELL,1.3189299826108942
INST_00508,Innovative Corp,0.013270051962081262,1.556338049837522e-12,-0.013270051960524923,Financial,SELL,1.3270051960524922
